"provincia"	"canton"	"total"	"created_at"
"Guayas"	"Coronel Marcelino Maridueña"	30	2021-01-21
"Guayas"	"Daule"	1176	2021-01-21
"Guayas"	"Durán"	1827	2021-01-21
"Guayas"	"El Triunfo"	319	2021-01-21
"Guayas"	"Empalme"	503	2021-01-21
"Guayas"	"General Antonio Elizalde"	197	2021-01-21
"Guayas"	"Guayaquil"	21199	2021-01-21
"Guayas"	"Isidro Ayora"	39	2021-01-21
"Guayas"	"Lomas de Sargentillo"	69	2021-01-21
"Guayas"	"Milagro"	1342	2021-01-21
"Guayas"	"Naranjal"	433	2021-01-21
"Guayas"	"Naranjito"	203	2021-01-21
"Guayas"	"Nobol"	42	2021-01-21
"Guayas"	"Palestina"	61	2021-01-21
"Guayas"	"Pedro Carbo"	303	2021-01-21
"Guayas"	"Playas"	250	2021-01-21
"Guayas"	"Salitre"	253	2021-01-21
"Guayas"	"Samborondón"	1140	2021-01-21
"Guayas"	"San Jacinto De Yaguachi"	319	2021-01-21
"Guayas"	"Santa Lucía"	103	2021-01-21
"Guayas"	"Simón Bolivar"	31	2021-01-21
"Guayas"	"Alfredo Baquerizo Moreno"	47	2021-01-22
"Guayas"	"Balao"	92	2021-01-22
"Guayas"	"Balzar"	315	2021-01-22
"Guayas"	"Colimes"	83	2021-01-22
"Guayas"	"Coronel Marcelino Maridueña"	30	2021-01-22
"Guayas"	"Daule"	1179	2021-01-22
"Guayas"	"Durán"	1836	2021-01-22
"Guayas"	"El Triunfo"	322	2021-01-22
"Guayas"	"Empalme"	504	2021-01-22
"Guayas"	"General Antonio Elizalde"	198	2021-01-22
"Guayas"	"Guayaquil"	21286	2021-01-22
"Guayas"	"Isidro Ayora"	40	2021-01-22
"Guayas"	"Lomas de Sargentillo"	70	2021-01-22
"Guayas"	"Milagro"	1352	2021-01-22
"Guayas"	"Naranjal"	438	2021-01-22
